Row,NumGoodAlgos
333,0
334,5
335,1
336,1
337,5
338,3
339,6
340,2
341,7
342,6
343,7
344,7
345,7
346,7
347,1
348,2
349,5
350,7
351,6
352,7
353,6
354,0
355,5
356,7
357,0
358,3
359,0
360,6
361,7
362,7
363,4
364,0
365,3
366,3
367,3
368,4
369,7
370,4
371,7
372,7
373,7
374,7
375,7
376,0
377,6
378,4
379,0
380,7
381,7
382,7
383,7
384,7
385,5
386,5
387,6
388,1
389,7
390,0
391,0
392,7
393,7
394,7
395,4
396,0
397,7
398,7
399,7
400,7
401,7
402,7
403,6
404,6
405,7
406,7
407,7
408,0
409,5
410,0
411,0
412,5
413,7
414,5
415,7
416,7
417,6
418,7
419,6
420,7
421,0
422,2
423,7
424,5
425,7
426,1
427,7
428,5
429,4
430,5
431,5
432,7
433,5
434,7
435,7
436,7
437,4
438,6
439,7
440,7
441,0
442,7
443,0
444,0
445,2
446,5
447,1
448,0
449,6
450,7
451,7
452,2
453,4
454,3
455,1
456,0
457,7
458,7
459,2
460,0
461,7
462,5
463,0
464,7
465,7
466,1
467,7
468,1
469,5
470,5
471,1
472,6
473,7
474,0
475,6
476,7
477,2
478,1
479,7
480,7
481,0
482,0
483,4
484,4
485,5
486,5
487,5
488,1
489,0
490,6
491,6
492,6
493,6
494,7
495,6
496,1
497,5
498,7
499,2
500,7
501,4
502,6
503,4
504,3
505,4
506,1
507,3
508,5
509,6
510,1
511,2
512,6
513,3
514,2
515,3
516,7
517,5
518,0
519,4
520,7
521,7
522,7
523,7
524,7
525,7
526,5
527,7
528,7
529,3
530,7
531,6
532,6
533,6
534,5
535,6
536,6
537,7
538,6
539,0
540,0
541,7
542,2
543,7
544,7
545,5
546,7
547,7
548,6
549,6
550,2
551,4
552,6
553,7
554,5
555,5
556,5
557,7
558,5
559,7
560,7
561,4
562,6
563,7
564,7
565,7
566,4
567,5
568,5
569,6
570,7
571,7
572,7
573,2
574,0
575,5
576,4
577,0
578,7
579,7
580,2
581,7
582,7
583,7
584,0
585,1
586,4
587,0
588,7
589,0
590,0
591,7
592,4
593,7
594,7
595,7
596,7
597,7
598,3
599,1
600,5
601,0
602,5
603,7
604,6
605,1
606,4
607,6
608,5
609,2
610,7
611,7
612,6
613,6
614,2
615,5
616,7
617,7
618,7
619,3
620,2
621,7
622,7
623,7
624,5
625,7
626,7
627,7
628,7
629,5
630,7
631,5
632,5
633,7
634,0
635,7
636,6
637,7
638,7
639,0
640,6
641,7
642,7
643,7
644,7
645,7
646,0
647,6
648,0
649,0
650,4
651,7
652,7
653,2
654,6
655,7
656,7
657,7
658,0
659,7
660,0
661,7
662,7
663,6
664,4
665,2
666,7
667,5
668,7
669,2
670,7
671,3
672,7
673,7
674,7
675,7
676,3
677,7
678,6
679,7
680,3
681,4
682,4
683,6
684,6
685,7
686,6
687,7
688,6
689,7
690,3
691,0
692,6
693,7
694,7
695,7
696,6
697,6
698,6
699,7
700,7
701,0
702,6
703,5
704,0
705,0
706,7
707,7
708,6
709,6
710,6
711,5
712,7
713,7
714,7
715,7
716,1
717,7
718,7
719,7
720,7
721,7
722,7
723,5
724,0
725,0
726,6
727,7
728,5
729,5
730,4
731,6
732,6
733,7
734,7
735,7
736,7
737,7
738,1
739,7
740,7
741,6
742,7
743,6
744,7
745,7
746,7
747,0
748,7
749,7
750,7
751,7
752,7
753,7
754,7
755,1
756,3
757,3
758,7
759,7
760,7
761,7
762,7
763,3
764,7
765,2
766,5
767,7
768,7
769,3
770,7
771,3
772,7
773,7
774,7
775,7
776,7
777,5
778,6
779,6
780,6
781,3
782,7
783,7
784,7
785,6
786,7
787,7
788,6
789,6
790,7
791,3
792,7
793,0
794,3
795,7
796,4
797,7
798,0
799,6
800,6
801,7
802,7
803,4
804,3
805,6
806,6
807,6
808,6
809,6
810,6
811,7
812,7
813,3
814,0
815,6
816,4
817,6
818,5
819,7
820,6
821,7
822,2
823,7
824,7
825,7
826,6
827,1
828,6
829,0
830,7
831,0
832,7
833,0
834,0
835,7
836,7
837,0
838,0
839,2
840,7
841,1
842,5
843,7
844,7
845,4
846,7
847,7
848,2
849,7
850,7
851,7
852,7
853,6
854,7
855,7
856,1
857,7
858,0
859,0
860,7
861,7
862,1
863,7
864,7
865,7
866,7
867,7
868,7
869,7
870,7
871,7
872,2
873,0
874,0
875,2
876,6
877,0
878,7
879,6
880,7
881,6
882,6
883,5
884,7
885,4
886,4
887,6
888,0
889,7
890,7
891,5
892,7
893,5
894,7
895,1
896,7
897,6
898,7
899,6
900,0
901,0
902,1
903,2
904,1
905,2
906,7
907,4
908,4
909,7
910,6
911,6
912,3
913,5
914,6
915,6
916,2
917,6
918,7
919,7
920,6
921,6
922,7
923,6
924,7
925,3
926,0
927,7
928,0
929,2
930,6
931,7
932,7
933,5
934,7
935,7
936,7
937,7
938,0
939,4
940,5
941,6
942,3
943,0
944,0
945,5
946,1
947,6
948,4
949,6
950,6
951,6
952,6
953,1
954,6
955,7
956,3
957,7
958,7
959,0
960,2
961,7
962,7
963,6
964,6
965,7
966,7
967,1
968,7
969,7
970,7
971,6
972,6
973,0
974,1
975,5
976,7
977,7
978,7
979,0
980,4
981,6
982,7
983,5
984,6
985,4
986,5
987,0
988,7
989,7
990,5
991,7
992,7
993,2
994,7
995,7
996,7
997,0
998,0
999,1
1000,4
1001,0
1002,1
1003,6
1004,3
1005,5
1006,3
1007,6
1008,6
1009,3
1010,2
1011,5
1012,7
1013,7
1014,5
1015,5
1016,6
1017,6
1018,6
1019,6
1020,7
1021,7
1022,7
1023,6
1024,4
1025,2
1026,5
1027,7
1028,0
1029,6
1030,2
1031,0
1032,0
1033,7
1034,7
1035,0
1036,0
1037,1
1038,7
1039,6
1040,7
1041,5
1042,5
1043,7
1044,1
1045,6
1046,6
1047,7
1048,5
1049,7
1050,7
1051,5
1052,7
1053,0
1054,6
1055,4
1056,4
1057,3
1058,7
1059,0
1060,4
1061,6
1062,0
1063,7
1064,3
1065,5
1066,5
1067,1
1068,6
1069,6
1070,2
1071,3
1072,7
1073,5
1074,7
1075,7
1076,0
1077,3
1078,5
1079,4
1080,4
1081,5
1082,4
1083,6
1084,6
1085,5
1086,7
1087,4
1088,3
1089,2
1090,2
1091,0
1092,7
1093,7
1094,6
1095,6
1096,7
1097,5
1098,7
1099,3
1100,7
1101,1
1102,7
1103,6
1104,7
1105,7
1106,0
1107,4
1108,6
1109,7
1110,6
1111,7
1112,0
1113,3
1114,7
1115,5
1116,7
1117,7
1118,7
1119,7
1120,0
1121,0
1122,7
1123,6
1124,6
1125,0
1126,1
1127,4
1128,7
1129,7
1130,6
1131,7
1132,6
1133,5
1134,0
1135,5
1136,7
1137,7
1138,7
1139,7
1140,3
1141,4
1142,6
1143,6
1144,6
1145,3
1146,6
1147,6
1148,1
1149,7
1150,7
1151,6
1152,7
1153,7
1154,7
1155,7
1156,7
1157,0
1158,4
1159,7
1160,3
1161,0
1162,7
1163,5
1164,7
1165,7
1166,6
1167,5
1168,6
1169,7
1170,7
1171,7
1172,7
1173,6
1174,5
1175,6
1176,7
1177,0
1178,0
1179,3
1180,7
1181,7
1182,0
1183,5
1184,7
1185,7
1186,7
1187,1
1188,7
1189,7
1190,0
1191,5
1192,7
1193,5
1194,7
1195,0
1196,2
1197,1
1198,6
1199,5
1200,1
1201,4
1202,0
1203,0
1204,6
1205,3
1206,3
1207,3
1208,5
1209,3
1210,0
1211,7
1212,7
1213,7
1214,7
1215,4
1216,7
1217,1
1218,6
1219,6
1220,4
1221,7
1222,7
1223,0
1224,3
1225,7
1226,7
1227,7
1228,6
1229,0
1230,7
1231,2
1232,6
1233,7
1234,0
1235,7
1236,0
1237,2
1238,7
1239,0
1240,0
1241,7
1242,6
1243,7
1244,6
1245,4
1246,3
1247,7
1248,3
1249,7
1250,7
1251,7
1252,7
1253,7
1254,7
1255,1
1256,6
1257,7
1258,5
1259,7
1260,7
1261,6
1262,0
1263,7
1264,0
1265,7
1266,7
1267,7
1268,6
1269,3
1270,0
1271,6
1272,7
1273,3
1274,7
1275,7
1276,1
1277,0
1278,2
1279,1
1280,2
1281,7
1282,7
1283,6
1284,4
1285,0
1286,4
1287,6
1288,3
1289,7
1290,7
1291,2
1292,7
1293,7
1294,0
1295,7
1296,6
1297,6
1298,7
1299,6
1300,0
1301,7
1302,6
1303,3
1304,0
1305,7
1306,7
1307,7
1308,0
1309,7
1310,7
1311,7
1312,7
1313,7
1314,7
1315,5
1316,4
1317,7
1318,7
1319,4
1320,0
1321,6
1322,7
1323,0
1324,0
1325,7
1326,7
1327,7
1328,7
1329,7
1330,4
1331,4
1332,7
1333,2
1334,6
1335,6
1336,7
1337,7
1338,7
1339,7
1340,7
1341,7
1342,7
1343,6
1344,7
1345,3
1346,5
1347,1
1348,7
1349,7
1350,4
1351,6
1352,6
1353,7
1354,7
1355,7
1356,7
1357,7
1358,5
1359,7
1360,5
1361,4
1362,7
1363,5
1364,0
1365,7
1366,6
1367,7
1368,0
1369,0
1370,0
1371,7
1372,6
1373,7
1374,7
1375,0
1376,7
1377,6
1378,5
1379,3
1380,7
1381,7
1382,7
1383,7
1384,7
1385,7
1386,7
1387,7
1388,7
1389,7
1390,6
1391,6
1392,5
1393,7
1394,7
1395,7
1396,1
1397,5
1398,7
1399,0
1400,7
1401,7
1402,7
1403,4
1404,0
1405,6
1406,5
1407,6
1408,7
1409,4
1410,7
1411,2
1412,6
1413,6
1414,6
1415,6
1416,5
1417,5
1418,2
1419,7
1420,7
1421,7
1422,7
1423,7
1424,0
1425,7
1426,7
1427,6
1428,0
1429,1
1430,0
1431,3
1432,2
1433,4
1434,0
1435,4
1436,4
1437,7
1438,4
1439,7
1440,7
1441,2
1442,4
1443,6
1444,1
1445,7
1446,4
1447,6
1448,7
1449,7
1450,0
1451,3
1452,1
1453,1
1454,7
1455,7
1456,7
1457,3
1458,7
1459,2
1460,6
1461,5
1462,0
1463,7
1464,6
1465,7
1466,7
1467,1
1468,0
1469,2
1470,0
1471,7
1472,0
1473,5
1474,4
1475,6
1476,6
1477,6
1478,6
1479,0
1480,4
1481,0
1482,3
1483,0
1484,0
1485,0
1486,7
1487,6
1488,0
1489,3
1490,7
1491,6
1492,3
1493,4
1494,7
1495,0
1496,6
1497,7
1498,7
1499,3
1500,7
1501,7
1502,7
1503,7
1504,6
1505,7
1506,0
1507,7
1508,7
1509,6
1510,0
1511,5
1512,5
1513,6
1514,5
1515,4
1516,4
1517,0
1518,7
1519,5
1520,7
1521,7
1522,0
1523,0
1524,3
1525,7
1526,6
1527,4
1528,7
1529,7
1530,4
1531,7
1532,7
1533,7
1534,6
1535,0
1536,3
1537,4
1538,7
1539,0
1540,3
1541,7
1542,1
1543,6
1544,7
1545,4
1546,6
1547,2
1548,4
1549,6
1550,0
1551,7
1552,7
1553,7
1554,7
1555,6
1556,0
1557,7
1558,7
1559,6
1560,7
1561,7
1562,7
1563,7
1564,7
1565,7
1566,7
1567,7
1568,7
1569,7
1570,6
1571,4
1572,6
1573,7
1574,6
1575,4
1576,7
1577,6
1578,7
1579,7
1580,4
1581,6
1582,4
1583,4
1584,7
1585,3
1586,6
1587,4
1588,6
1589,3
1590,7
1591,7
1592,5
1593,7
1594,4
1595,5
1596,6
1597,7
1598,4
1599,7
