model,is_train,batch_size,steps,steps_per_loop,instance,cost_per_hour,steps_per_second,total_time,total_cost
resnet18,True,128,5000,100,g6.xlarge,0.8,61.55537952423096,81.2276691110608,0.01805059313579129
resnet18,True,64,5000,100,g6.xlarge,0.8,109.46507884979248,45.67666741336732,0.010150370536303849
resnet18,True,32,5000,100,g6.xlarge,0.8,122.17125125885009,40.92615855596224,0.009094701901324942
