model,is_train,batch_size,steps,steps_per_loop,instance,cost_per_hour,steps_per_second,total_time,total_cost
resnet18,True,128,5000,100,g5.xlarge,1.01,50.37425518035889,99.25705069182877,0.027847116999651957
resnet18,True,64,5000,100,g5.xlarge,1.01,90.73755626678467,55.103974646386824,0.015459726220236303
resnet18,True,32,5000,100,g5.xlarge,1.01,103.9053173828125,48.120732662591095,0.013500538885893611
