model,is_train,batch_size,steps,steps_per_loop,instance,cost_per_hour,steps_per_second,total_time,total_cost
resnet18,True,256,2000,100,g6.xlarge,0.8,33.81617841720581,59.143288615439516,0.013142953025653227
resnet18,True,512,2000,100,g6.xlarge,0.8,18.558815574645998,107.76549785495399,0.023947888412211998
resnet18,True,1024,2000,100,g6.xlarge,0.8,9.485513186454773,210.84784351530732,0.04685507633673496
